Mes,A�o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa�ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Agosto,2015,SP,NL,SAN LUIS POTOSI,APODACA,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,4900,3.5,,,7
Agosto,2015,SP,NL,SAN LUIS POTOSI,APODACA,CARRIER 1,3.5 TON,,Sencillo,5800,3.5,,,7
Agosto,2015,SP,NL,SAN LUIS POTOSI,APODACA,CARRIER 2,3.5 TON,,Sencillo,6500,3.5,,,7
Agosto,2015,SP,NL,SAN LUIS POTOSI,APODACA,CARRIER 3,3.5 TON,,Sencillo,7000,3.5,,,7
Agosto,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,2000,3.5,,,3
Agosto,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,CARRIER 1,3.5 TON,,Sencillo,2000,3.5,,,3
Agosto,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,3000,3.5,,,3
Agosto,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,CARRIER 3,3.5 TON,,Sencillo,3100,3.5,,,3
Agosto,2015,EM,EM,TLALNEPANTLA,TLALNEPANTLA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,3.5 TON,,Sencillo,1200,3.5,,,1
Agosto,2015,EM,EM,TLALNEPANTLA,TLALNEPANTLA,CARRIER 1,3.5 TON,,Sencillo,1000,3.5,,,1
Agosto,2015,EM,EM,TLALNEPANTLA,TLALNEPANTLA,CARRIER 2,3.5 TON,,Sencillo,900,3.5,,,1
Agosto,2015,EM,EM,TLALNEPANTLA,TLALNEPANTLA,CARRIER 3,3.5 TON,,Sencillo,1400,3.5,,,1
Agosto,2015,EM,QO,TOLUCA,QUERETARO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2700,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 1,3.5 TON,,Sencillo,3350,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,3600,3.5,,,3
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,9000,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,Miguel Dophe Salinas,3.5 TON,,Sencillo,10500,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,9700,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 1,3.5 TON,,Sencillo,13000,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 3,3.5 TON,,Sencillo,12600,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,14000,3.5,,,16
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,3900,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,CARRIER 1,3.5 TON,,Sencillo,3600,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,CARRIER 2,3.5 TON,,Sencillo,3780,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,CARRIER 3,3.5 TON,,Sencillo,3500,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,3.5 TON,,Sencillo,3750,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,3500,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2900,3.5,,,2
Agosto,2015,EM,MS,TOLUCA,CUAUTLA,CARRIER 1,3.5 TON,,Sencillo,3500,3.5,,,2
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,2500,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,DICEX LOGISTICA S.A. DE C.V.,3.5 TON,,Sencillo,1750111,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,2499808,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2950,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2499808,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 1,3.5 TON,,Sencillo,2105,3.5,,,1
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,2300,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2900,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TOLUCA,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,880,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2799,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,ECATEPEC,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,3200,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TEPOTZOTLAN,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2970,3.5,,,2
Agosto,2015,EM,EM,TOLUCA,CUAUTITLAN,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2980,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TULTITLAN,FLETES Y TRANSPORTES RUIZ,3.5 TON,,Sencillo,2950,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,TOLUCA,CARRIER 1,3.5 TON,,Sencillo,900,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,TOLUCA,CARRIER 2,3.5 TON,,Sencillo,1000,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,CUAUTITLAN,CARRIER 1,3.5 TON,,Sencillo,2100,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,CUAUTITLAN,CARRIER 2,3.5 TON,,Sencillo,2200,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,CARRIER 1,3.5 TON,,Sencillo,2200,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,CARRIER 2,3.5 TON,,Sencillo,2400,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TULTITLAN,CARRIER 1,3.5 TON,,Sencillo,2200,3.5,,,1
Agosto,2015,EM,EM,TOLUCA,TULTITLAN,CARRIER 2,3.5 TON,,Sencillo,2400,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,ATIZAPAN,CARRIER 1,3.5 TON,,Sencillo,1900,3.5,,,1
Agosto,2015,EM,EM,TOLUCA ,ATIZAPAN,CARRIER 2,3.5 TON,,Sencillo,1500,3.5,,,1
Agosto,2015,EM,GT,TOLUCA,CELAYA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,3000,3.5,,,3.5
Agosto,2015,EM,GT,TOLUCA,CELAYA,Miguel Dophe Salinas,3.5 TON,,Sencillo,3500,3.5,,,3.5
Agosto,2015,EM,GT,TOLUCA ,CELAYA ,PEDRO FLORENTINO,3.5 TON,,Sencillo,4127,3.5,,,3.5
Agosto,2015,EM,GT,TOLUCA ,CELAYA ,CARRIER 1,3.5 TON,,Sencillo,4545,3.5,,,3.5
Agosto,2015,EM,GT,TOLUCA ,CELAYA ,CARRIER 2,3.5 TON,,Sencillo,4550,3.5,,,3.5
Agosto,2015,EM,HG,TOLUCA ,TEPEJI DEL RIO,CARRIER 1,3.5 TON,,Sencillo,3500,3.5,,,3
Agosto,2015,EM,HG,TOLUCA ,TEPEJI DEL RIO,CARRIER 2,3.5 TON,,Sencillo,3550,3.5,,,3
Agosto,2015,EM,JC,TOLUCA ,GUADALAJARA,PEDRO FLORENTINO,3.5 TON,,Sencillo,9300,3.5,,,7
Agosto,2015,EM,JC,TOLUCA ,GUADALAJARA,CARRIER 1,3.5 TON,,Sencillo,7800,3.5,,,7
Agosto,2015,EM,JC,TOLUCA ,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,8350,3.5,,,7
Agosto,2015,EM,NL,TOLUCA,MONTERREY,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,6900,3.5,,,12.5
Agosto,2015,EM,NL,TOLUCA,MONTERREY,CARRIER 1,3.5 TON,,Sencillo,7300,3.5,,,12.5
Agosto,2015,EM,NL,TOLUCA,MONTERREY,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,7900,3.5,,,12.5
Agosto,2015,EM,NL,TOLUCA,MONTERREY,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,7000,3.5,,,12.5
Agosto,2015,EM,NL,TOLUCA,MONTERREY,CARRIER 1,3.5 TON,,Sencillo,11000,3.5,,,12.5
Agosto,2015,EM,NL,TOLUCA,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,11500,3.5,,,12.5
Agosto,2015,EM,PL,TOLUCA ,PUEBLA,CARRIER 1,3.5 TON,,Sencillo,4800,3.5,,,3
Agosto,2015,EM,PL,TOLUCA ,PUEBLA,CARRIER 2,3.5 TON,,Sencillo,4960,3.5,,,3
Agosto,2015,EM,PL,TOLUCA ,PUEBLA,CARRIER 3,3.5 TON,,Sencillo,5000,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,2000,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,DICEX LOGISTICA S.A. DE C.V.,3.5 TON,,Sencillo,2800,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,2600,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,PEDRO FLORENTINO,3.5 TON,,Sencillo,3400,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2900,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2300,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 1,3.5 TON,,Sencillo,3400,3.5,,,3
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,3500,3.5,,,3
Agosto,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,3600,3.5,,,5.5
Agosto,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,4800466,3.5,,,5.5
Agosto,2015,EM,SP,TOLUCA ,SAN LUIS POTOSI,CARRIER 1,3.5 TON,,Sencillo,5000,3.5,,,5.5
Agosto,2015,EM,SP,TOLUCA ,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,5600,3.5,,,5.5
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,14000,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 1,3.5 TON,,Sencillo,10500,3.5,,,16
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,12600,3.5,,,16
Agosto,2015,EM,VZ,TOLUCA,VERACRUZ,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,5900,3.5,,,7
Agosto,2015,EM,VZ,TOLUCA,VERACRUZ,CARRIER 1,3.5 TON,,Sencillo,8950,3.5,,,7
Agosto,2015,NL,NL,MONTERREY,APODACA,FLETES Y ACARREOS EL BENJAS,3.5 TON,,Sencillo,650,3.5,,,0.5
Agosto,2015,NL,NL,MONTERREY,APODACA,CARRIER 1,3.5 TON,,Sencillo,900,3.5,,,0.5
Agosto,2015,NL,NL,MONTERREY,APODACA,CARRIER 2,3.5 TON,,Sencillo,1000,3.5,,,0.5
Agosto,2015,NL,GT,MONTERREY,CELAYA,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,6500,3.5,,,10
Agosto,2015,NL,GT,MONTERREY,CELAYA,CARRIER 1,3.5 TON,,Sencillo,7700,3.5,,,10
Agosto,2015,NL,GT,MONTERREY,CELAYA,CARRIER 2,3.5 TON,,Sencillo,8500,3.5,,,10
Agosto,2015,NL,GT,MONTERREY,CELAYA,CARRIER 3,3.5 TON,,Sencillo,11000,3.5,,,10
Agosto,2015,NL,GT,MONTERREY,CELAYA,CARRIER 4,3.5 TON,,Sencillo,9000,3.5,,,10
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,3.5 TON,,Sencillo,1280,3.5,,,2
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,3.5 TON,,Sencillo,1300,3.5,,,2
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,2000,3.5,,,2
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,CARRIER 1,3.5 TON,,Sencillo,1500,3.5,,,2
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,1750,3.5,,,2
Agosto,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,8650,3.5,,,13
Agosto,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,CARRIER 1,3.5 TON,,Sencillo,11000,3.5,,,13
Agosto,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,12500,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,ARTURO PAYAN AGUILAR,3.5 TON,,Sencillo,8000,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,8500034,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,Miguel Dophe Salinas,3.5 TON,,Sencillo,7300,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,7900,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,CARRIER 1,3.5 TON,,Sencillo,12950,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,CARRIER 2,3.5 TON,,Sencillo,11000,3.5,,,13
Agosto,2015,NL,EM,MONTERREY,TOLUCA,CARRIER 3,3.5 TON,,Sencillo,10500,3.5,,,13
Agosto,2015,NL,TM,MONTERREY,NUEVO LAREDO,LAURA ALICIA BRAVO CHAPA,3.5 TON,,Sencillo,2000,3.5,,,3
Agosto,2015,NL,TM,MONTERREY,NUEVO LAREDO,CARRIER 1,3.5 TON,,Sencillo,3000,3.5,,,3
Agosto,2015,NL,TM,MONTERREY,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,3200,3.5,,,3
Agosto,2015,PL,QO,PUEBLA,QUERETARO,JOSE JUAN LEDESMA AVILA,3.5 TON,,Sencillo,3800,3.5,,,5
Agosto,2015,PL,QO,PUEBLA,QUERETARO,CARRIER 1,3.5 TON,,Sencillo,4500,3.5,,,5
Agosto,2015,PL,QO,PUEBLA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,5300,3.5,,,5
Agosto,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,3800,3.5,,,6
Agosto,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,Miguel Dophe Salinas,3.5 TON,,Sencillo,3900,3.5,,,6
Agosto,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,CARRIER 1,3.5 TON,,Sencillo,4200,3.5,,,6
Agosto,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,CARRIER 2,3.5 TON,,Sencillo,5200,3.5,,,6
Agosto,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,CARRIER 3,3.5 TON,,Sencillo,5500,3.5,,,6
Febrero,2015,NL,NL,APODACA,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1800,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2700,22,2.65,12.24,1
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,12000,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11900,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11000,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,20000,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Redondo,20000,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11657,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,10600,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11660,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11820,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11831,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,10650,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11637,22,2.65,12.24,18
Febrero,2015,NL,EM,MONTERREY,TOLUCA,AUTOTRANSPORTES EL BISONTE,48FT/53FT,Diesel,Sencillo,11600,22,2.65,12.24,18
Febrero,2015,NL,CO,APODACA,RAMOS ARIZPE,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,3300,22,2.65,12.24,2
Febrero,2015,NL,CO,APODACA,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1550,22,2.65,12.24,2
Febrero,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,2900,22,2.65,12.24,2
Febrero,2015,NL,CO,APODACA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,2950,22,2.65,12.24,2
Febrero,2015,NL,CO,APODACA,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1560,22,2.65,12.24,2
Febrero,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,3000,22,2.65,12.24,2
Febrero,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,2500,22,2.65,12.24,2
Febrero,2015,NL,CO,MONTERREY,RAMOS ARIZPE,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,2700,22,2.65,12.24,2
Febrero,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,10500,22,2.65,12.24,18
Febrero,2015,NL,HG,APODACA,TEPEJI DEL RIO,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,17000,22,2.65,12.24,12
Febrero,2015,NL,HG,APODACA,TEPEJI DEL RIO,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,17000,22,2.65,12.24,12
Febrero,2015,NL,JC,MONTERREY,GUADALAJARA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11500,22,2.65,12.24,15
Febrero,2015,NL,JC,MONTERREY,GUADALAJARA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,13600,22,2.65,12.24,15
Febrero,2015,NL,JC,MONTERREY,GUADALAJARA,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,14850,22,2.65,12.24,15
Febrero,2015,NL,NL,APODACA,APODACA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1500,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1805.65,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1833535,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2711464,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2768.04,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,APODACA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1200,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1800,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2700,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1834118,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1828.19,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2768.04,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2756.74,22,2.65,12.24,1
Febrero,2015,NL,NL,GUADALUPE,APODACA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,3416.28,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1800,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,MONTERREY,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2700,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,MONTERREY,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,3000,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1805748,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Sencillo,1828.19,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,APODACA,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2711464,22,2.65,12.24,1
Febrero,2015,NL,NL,MONTERREY,ESCOBEDO,FLETES Y ACARREOS EL BENJAS,48FT/53FT,Diesel,Redondo,2756.74,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,ESCOBEDO,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1783.98,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,ESCOBEDO,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Redondo,2179715,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,APODACA,TRANSPORTADORA D'EMI S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1783.98,22,2.65,12.24,1
Febrero,2015,NL,NL,APODACA,ESCOBEDO,FLETES Y ACARREOS MIGUEL A. FLORES,48FT/53FT,Diesel,Sencillo,1365,22,2.65,12.24,1
Febrero,2015,NL,NL,ESCOBEDO,APODACA,FLETES Y ACARREOS MIGUEL A. FLORES,48FT/53FT,Diesel,Sencillo,1365,22,2.65,12.24,1
Febrero,2015,NL,QO,MONTERREY,QUERETARO,CARRIER 4,48FT/53FT,Diesel,Sencillo,14500,22,2.65,12.24,12
Febrero,2015,NL,QO,MONTERREY,QUERETARO,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,9000,22,2.65,12.24,12
Febrero,2015,NL,QO,MONTERREY,QUERETARO,CARRIER 2,48FT/53FT,Diesel,Sencillo,11000,22,2.65,12.24,12
Febrero,2015,NL,TM,APODACA,NUEVO LAREDO,Terrestres Esteban S de RL de CV,48FT/53FT,Diesel,Sencillo,4000,22,2.65,12.24,4
Febrero,2015,NL,TM,MONTERREY,NUEVO LAREDO,Terrestres Esteban S de RL de CV,48FT/53FT,Diesel,Sencillo,4000,22,2.65,12.24,4
Febrero,2015,AG,QO,AGUASCALIENTES,QUERETARO,TRANSPORTADORA NACIONAL TERRESTRE S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,7750,22,2.65,12.24,4
Febrero,2015,AG,QO,AGUASCALIENTES,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,7390,22,2.65,12.24,4
Febrero,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,Transportes Soto e Hijos S.A. de C.V.,48FT/53FT,Diesel,Sencillo,4850,22,2.65,12.24,6
